1,1.55425219941349
2,1.54936461388074
3,1.51515151515152
4,1.49071358748778
5,1.48093841642229
6,1.44183773216031
7,1.35874877810362
8,1.33431085043988
9,1.29521016617791
10,1.27077223851417
11,1.26588465298143
12,1.19257086999022
13,1.16324535679374
14,1.13391984359726
15,1.11925708699902
16,1.08993157380254
17,1.08504398826979
18,1.01661779081134
19,0.992179863147605
20,0.977517106549365
21,0.957966764418377
22,0.93841642228739
23,0.928641251221896
24,0.874877810361681
25,0.850439882697947
26,0.83088954056696
27,0.816226783968719
28,0.796676441837732
29,0.782013685239492
30,0.742913000977517
31,0.713587487781036
32,0.698924731182796
33,0.679374389051808
34,0.664711632453568
35,0.659824046920821
36,0.640273704789834
37,0.606060606060606
38,0.586510263929619
39,0.566959921798631
40,0.547409579667644
41,0.537634408602151
42,0.52297165200391
43,0.483870967741935
44,0.444770283479961
45,0.434995112414467
46,0.420332355816227
47,0.410557184750733
48,0.386119257086999
1.67524519197186,0
50,29.1189045757848
51,27.9010155220025
