1,1.5347018572825
2,1.52003910068426
3,1.48582600195503
4,1.43206256109482
5,1.36363636363636
6,1.34408602150538
7,1.30987292277615
8,1.29032258064516
9,1.27077223851417
10,1.26588465298143
11,1.18279569892473
12,1.16813294232649
13,1.13880742913001
14,1.11925708699902
15,1.09481915933529
16,1.09481915933529
17,1.05571847507331
18,1.0019550342131
19,0.987292277614858
20,0.967741935483871
21,0.943304007820137
22,0.93841642228739
23,0.918866080156403
24,0.874877810361681
25,0.850439882697947
26,0.83088954056696
27,0.821114369501466
28,0.801564027370479
29,0.786901270772238
30,0.752688172043011
31,0.718475073313783
32,0.703812316715543
33,0.689149560117302
34,0.669599217986315
35,0.664711632453568
36,0.645161290322581
37,0.601173020527859
38,0.581622678396872
39,0.557184750733138
40,0.532746823069404
41,0.527859237536657
42,0.483870967741935
43,0.459433040078201
44,0.434995112414467
45,0.420332355816227
46,0.41544477028348
47,0.386119257086999
1.65013979954199,0
49,29.028295127489
50,27.613092691022
